ticket_id,customer_id,issue_type,priority,resolution_days,satisfaction_score
15529,13218,Refund,Medium,12,4
15530,8100,Technical,High,15,4
15531,9485,Refund,Medium,10,2
15532,14158,Technical,Low,2,4
15533,8912,Network,Low,12,5
15534,4993,Billing,High,11,1
15535,8387,Technical,Low,15,3
15536,58,Billing,High,12,5
15537,379,Network,Medium,14,3
15538,7108,Login,Medium,11,1
15539,2523,Login,High,14,1
15540,2999,Billing,High,20,1
15541,4558,Refund,High,4,2
15542,12315,Refund,Medium,12,4
15543,623,Technical,Medium,9,2
15544,14752,Speed,High,17,1
15545,41,Refund,Low,20,4
15546,12234,Technical,Low,1,3
15547,2910,Refund,Medium,8,3
15548,14008,Technical,Medium,19,3
15549,9133,Speed,High,10,2
15550,13110,Network,Low,4,4
15551,6497,Refund,High,5,4
15552,4567,Billing,Medium,13,5
15553,13686,Network,Medium,18,2
15554,14824,Billing,Low,11,4
15555,14244,Network,Medium,3,3
15556,1766,Refund,Medium,8,4
15557,14127,Technical,High,20,4
15558,14771,Technical,High,4,2
15559,8264,Technical,High,8,4
15560,439,Login,High,19,2
15561,7001,Technical,High,3,2
15562,226,Refund,High,16,3
15563,1694,Network,Low,13,3
15564,1429,Login,Low,13,4
15565,8540,Speed,Low,1,5
15566,6906,Login,Low,2,2
15567,9459,Billing,Low,6,5
15568,12785,Login,Low,4,4
15569,3862,Refund,Medium,12,5
15570,12518,Network,Low,8,5
15571,6291,Technical,High,15,4
15572,9875,Speed,Medium,11,3
15573,3318,Technical,High,1,5
15574,7719,Network,High,11,3
15575,14782,Technical,Low,4,4
15576,11300,Network,High,4,4
15577,11121,Technical,Medium,2,4
15578,7332,Technical,Medium,8,1
15579,2184,Login,High,16,1
15580,2251,Refund,High,1,4
15581,12143,Technical,Medium,20,4
15582,13739,Network,Low,13,2
15583,138,Speed,Low,19,5
15584,6704,Technical,Medium,7,1
15585,5395,Technical,Medium,10,3
15586,12621,Billing,High,3,2
15587,4829,Technical,Low,11,4
15588,4865,Network,High,2,4
15589,2602,Billing,High,13,4
15590,5287,Login,Low,7,4
15591,3410,Speed,Medium,17,2
15592,4518,Billing,Low,11,5
15593,14461,Network,High,8,5
15594,14054,Network,Medium,18,5
15595,4681,Technical,Low,5,3
15596,9839,Technical,Medium,3,5
15597,1319,Network,Low,10,2
15598,13754,Speed,Low,8,5
15599,7921,Refund,Medium,11,2
15600,7371,Refund,Low,18,3
15601,9901,Network,Low,19,5
15602,11579,Technical,Medium,7,3
15603,13405,Billing,Low,15,5
15604,14944,Refund,High,9,3
15605,905,Login,Medium,11,4
15606,10360,Network,High,18,3
15607,10219,Technical,High,19,2
15608,4865,Technical,High,4,1
15609,6392,Login,Low,6,3
15610,13305,Technical,High,14,3
15611,3800,Technical,Low,7,4
15612,10816,Login,Low,10,5
15613,11498,Login,High,15,1
15614,7209,Network,Low,13,5
15615,1265,Technical,Low,20,3
15616,1543,Speed,Medium,9,5
15617,7261,Speed,Medium,1,3
15618,13193,Speed,Low,2,3
15619,3793,Billing,High,4,4
15620,3784,Refund,High,10,5
15621,1361,Login,Low,17,3
15622,6531,Billing,Medium,6,2
15623,154,Network,High,4,1
15624,9686,Speed,Medium,12,1
15625,10050,Refund,Medium,4,3
15626,1644,Login,High,8,3
15627,4796,Refund,Low,14,4
15628,6122,Network,Low,5,1
15629,11821,Speed,Medium,14,5
15630,13223,Billing,High,17,1
15631,4202,Network,High,12,3
15632,10922,Billing,High,14,5
15633,10853,Technical,High,20,4
15634,10603,Technical,High,9,2
15635,10405,Login,High,7,1
15636,3726,Technical,Medium,7,4
15637,2311,Billing,Medium,3,3
15638,13971,Speed,High,10,2
15639,11751,Network,High,17,5
15640,425,Billing,Low,14,3
15641,7711,Technical,Medium,8,3
15642,195,Billing,Medium,8,4
15643,1014,Login,Medium,13,1
15644,1155,Speed,Medium,11,5
15645,13170,Billing,Medium,12,4
15646,6959,Technical,Medium,10,5
15647,7656,Billing,Medium,14,2
15648,171,Billing,High,9,2
15649,4116,Refund,Medium,19,4
15650,6219,Speed,High,2,4
15651,3857,Billing,High,20,2
15652,8307,Login,High,17,3
15653,13133,Refund,Low,10,5
15654,2632,Network,Medium,4,4
15655,14888,Technical,High,19,5
15656,3149,Network,Medium,7,1
15657,387,Technical,Low,13,4
15658,11981,Billing,Medium,12,2
15659,11634,Network,Medium,8,3
15660,10781,Login,Medium,17,5
15661,1032,Billing,Low,18,1
15662,14184,Network,Medium,18,3
15663,3991,Billing,High,11,3
15664,2902,Billing,Low,18,4
15665,13988,Network,Low,5,2
15666,2314,Login,Low,20,3
15667,8508,Network,Medium,15,5
15668,12542,Technical,High,16,3
15669,10674,Speed,High,14,5
15670,6580,Login,Medium,11,1
15671,12841,Login,High,12,4
15672,3607,Billing,High,18,3
15673,11519,Speed,Low,5,5
15674,11662,Billing,Medium,20,4
15675,6667,Login,Low,1,1
15676,3696,Refund,High,9,1
15677,878,Login,Low,6,4
15678,7645,Technical,High,6,3
15679,8778,Refund,Medium,14,1
15680,14183,Technical,Low,2,2
15681,8274,Login,High,15,2
15682,4101,Network,Low,15,5
15683,13550,Speed,Medium,6,5
15684,3529,Billing,Medium,6,5
15685,11920,Billing,Low,9,1
15686,6851,Speed,Medium,4,1
15687,10217,Speed,Medium,8,2
15688,13398,Refund,Medium,11,4
15689,6321,Speed,Low,15,5
15690,13497,Speed,High,8,2
15691,12952,Technical,Low,1,5
15692,14770,Billing,Medium,6,3
15693,9668,Speed,Medium,13,4
15694,614,Refund,High,13,5
15695,11606,Refund,High,18,1
15696,2434,Technical,Medium,12,1
15697,10429,Refund,Low,13,1
15698,12308,Technical,Medium,16,3
15699,649,Billing,Low,3,4
15700,8517,Refund,Low,8,1
15701,543,Speed,Low,3,2
15702,128,Technical,High,18,1
15703,10088,Refund,Medium,5,5
15704,6952,Network,High,17,2
15705,6071,Login,Medium,9,5
15706,7564,Login,Medium,7,3
15707,458,Network,Low,5,5
15708,12212,Refund,Medium,20,2
15709,8142,Billing,High,17,1
15710,1054,Network,Medium,19,5
15711,9174,Speed,Low,10,3
15712,93,Login,Medium,3,2
15713,158,Network,Low,13,1
15714,12975,Speed,Medium,8,4
15715,14358,Login,Medium,8,3
15716,5488,Billing,Medium,10,1
15717,7620,Billing,High,16,3
15718,2888,Login,High,18,2
15719,14756,Network,Medium,2,1
15720,10968,Technical,Low,14,4
15721,352,Login,Low,14,1
15722,8308,Login,Medium,6,2
15723,7928,Login,Low,1,4
15724,6735,Login,High,9,4
15725,7495,Speed,Medium,10,4
15726,12371,Network,High,13,4
15727,7552,Network,Medium,16,5
15728,7478,Network,Low,16,1
15729,11653,Login,High,7,2
15730,5,Billing,High,8,1
15731,11521,Refund,Low,14,2
15732,2808,Technical,Low,19,2
15733,6017,Login,Medium,13,5
15734,9775,Speed,Medium,10,2
15735,7099,Refund,Low,6,5
15736,10537,Speed,Medium,6,1
15737,2409,Login,Low,9,3
15738,8674,Login,Medium,7,4
15739,11594,Billing,Medium,10,2
15740,11532,Billing,Medium,9,3
15741,13485,Network,Medium,16,2
15742,1828,Speed,Low,19,3
15743,4863,Speed,Medium,5,5
15744,14529,Network,Low,6,3
15745,2129,Speed,High,13,1
15746,5666,Refund,Low,8,3
15747,10139,Network,Low,3,2
15748,12362,Billing,High,13,4
15749,11940,Speed,High,15,4
15750,12495,Technical,Low,9,2
15751,5065,Technical,Low,10,1
15752,12379,Technical,Low,4,5
15753,4061,Technical,Low,10,5
15754,9572,Speed,Medium,13,1
15755,2859,Speed,Low,2,1
15756,12558,Billing,High,4,3
15757,9664,Speed,Low,9,3
15758,4011,Refund,High,12,5
15759,12017,Refund,Medium,6,1
15760,9241,Network,Low,7,1
15761,1736,Login,Medium,6,4
15762,5800,Refund,Low,8,2
15763,828,Billing,Low,12,5
15764,634,Billing,High,5,5
15765,6472,Billing,Low,19,4
15766,2153,Refund,Low,13,3
15767,13429,Refund,High,15,4
15768,1667,Speed,Low,14,1
15769,414,Billing,Low,10,5
15770,13030,Billing,High,5,2
15771,982,Speed,Medium,8,3
15772,1121,Technical,Low,4,2
15773,74,Network,High,4,4
15774,13765,Speed,Medium,10,4
15775,6141,Technical,Medium,2,3
15776,3873,Billing,High,17,4
15777,5691,Speed,Low,13,5
15778,14296,Network,Low,3,2
15779,13315,Network,Medium,14,5
15780,12087,Billing,Medium,10,4
15781,12504,Network,High,9,1
15782,13366,Login,High,3,2
15783,4796,Speed,Medium,4,4
15784,8696,Login,Low,17,2
15785,5698,Network,High,15,4
15786,14636,Billing,High,8,1
15787,3221,Network,Medium,15,4
15788,8304,Technical,Low,11,3
15789,569,Login,Low,6,2
15790,10862,Speed,High,16,1
15791,12885,Speed,High,3,2
15792,5633,Refund,Medium,2,2
15793,11796,Refund,High,3,4
15794,7943,Technical,High,3,2
15795,14851,Billing,Low,5,3
15796,9101,Login,High,1,3
15797,5208,Login,Medium,2,2
15798,9907,Technical,Medium,13,2
15799,3946,Login,High,16,2
15800,11090,Billing,High,14,4
15801,9132,Login,Low,4,1
15802,9624,Billing,Low,10,5
15803,4234,Refund,Medium,16,5
15804,9809,Speed,High,17,1
15805,1234,Login,High,18,2
15806,2637,Login,Low,7,4
15807,10475,Refund,Medium,17,5
15808,4125,Network,Medium,3,2
15809,1433,Technical,Low,2,3
15810,8874,Speed,Medium,1,1
15811,1623,Technical,High,15,5
15812,4504,Billing,High,16,3
15813,14102,Speed,Medium,10,3
15814,2611,Technical,Medium,9,5
15815,14540,Login,High,12,2
15816,12264,Refund,Low,14,4
15817,4361,Refund,Medium,13,4
15818,7971,Login,Medium,15,3
15819,10260,Login,High,9,2
15820,8125,Billing,Low,17,4
15821,11099,Login,High,9,4
15822,12123,Billing,High,4,2
15823,696,Network,High,15,1
15824,12682,Speed,Low,16,3
15825,1545,Login,High,9,4
15826,11200,Login,Low,8,3
15827,6232,Technical,High,2,5
15828,10400,Billing,High,1,3
15829,9881,Speed,Medium,18,1
15830,6897,Billing,Medium,1,5
15831,2958,Billing,Low,2,2
15832,6929,Speed,Medium,8,4
15833,1176,Speed,Low,19,5
15834,3405,Billing,High,7,5
15835,9880,Technical,High,6,1
15836,1350,Refund,High,17,5
15837,3137,Refund,High,12,2
15838,14341,Speed,High,19,4
15839,11670,Network,Low,20,1
15840,1732,Speed,Low,10,5
15841,920,Speed,Low,18,3
15842,11910,Login,Medium,12,4
15843,6011,Billing,Low,12,5
15844,9094,Speed,High,5,3
15845,10019,Speed,High,8,1
15846,4476,Network,High,10,2
15847,9197,Login,Medium,9,5
15848,2685,Network,Medium,3,1
15849,12516,Technical,Medium,17,5
15850,7664,Billing,High,8,2
15851,3829,Login,High,1,4
15852,7976,Refund,Medium,20,2
15853,12395,Login,Low,7,3
15854,14307,Technical,High,9,5
15855,1844,Billing,Low,14,1
15856,12497,Network,High,14,3
15857,12892,Refund,Low,11,3
15858,3414,Network,High,13,2
15859,2880,Billing,Low,3,2
15860,7693,Network,Medium,9,4
15861,329,Network,Medium,10,2
15862,4255,Technical,Medium,1,4
15863,8941,Login,Medium,14,5
15864,2128,Login,Low,4,3
15865,554,Network,Medium,19,4
15866,9057,Login,High,3,2
15867,6161,Billing,Medium,8,5
15868,7030,Refund,Medium,16,4
15869,3061,Refund,Low,9,2
15870,9027,Login,Low,11,2
15871,12896,Refund,Medium,14,1
15872,317,Network,Medium,3,3
15873,9900,Network,Low,13,3
15874,7317,Refund,Low,16,5
15875,3527,Speed,Medium,14,2
15876,13659,Speed,High,11,3
15877,3757,Speed,Low,16,2
15878,9723,Network,Medium,11,2
15879,13943,Technical,Medium,19,2
15880,3930,Speed,Medium,15,4
15881,11547,Technical,Medium,9,4
15882,12483,Technical,Medium,4,4
15883,13261,Refund,Low,16,4
15884,9133,Technical,Low,11,1
15885,13590,Technical,Low,11,5
15886,10127,Billing,Medium,13,5
15887,3994,Login,Low,7,1
15888,8109,Login,Low,1,1
15889,6649,Billing,Low,10,2
15890,3817,Network,Medium,4,3
15891,742,Login,High,18,1
15892,12246,Billing,Medium,12,2
15893,2626,Billing,High,3,3
15894,6747,Billing,Medium,16,2
15895,14650,Refund,Medium,6,1
15896,9427,Billing,Low,11,4
15897,1542,Login,Medium,5,1
15898,12511,Billing,High,3,3
15899,12173,Refund,Low,5,2
15900,6216,Refund,Low,12,3
15901,2221,Technical,High,9,2
15902,1919,Refund,High,7,3
15903,12412,Login,High,16,4
15904,13711,Technical,Medium,2,4
15905,5250,Speed,Medium,11,2
15906,2992,Login,High,9,4
15907,5762,Login,Low,4,5
15908,10156,Refund,Medium,6,5
15909,5700,Refund,Medium,10,5
15910,1946,Billing,Medium,10,4
15911,8645,Speed,Medium,1,2
15912,8288,Login,High,6,3
15913,5922,Refund,High,13,1
15914,5735,Network,Medium,4,5
15915,2081,Login,High,2,5
15916,8437,Login,High,16,5
15917,6441,Refund,Low,9,3
15918,4879,Speed,Medium,17,1
15919,617,Technical,High,13,4
15920,8592,Refund,Medium,4,5
15921,1834,Technical,High,9,1
15922,12400,Refund,Medium,16,4
15923,11557,Speed,High,3,2
15924,7801,Login,Low,7,1
15925,11080,Network,Low,5,5
15926,1324,Refund,High,10,4
15927,11914,Network,High,1,5
15928,13382,Login,High,20,5
15929,6023,Technical,Low,5,3
15930,3785,Refund,Medium,12,1
15931,7604,Technical,Medium,13,2
15932,1148,Technical,Low,9,1
15933,4500,Technical,Medium,17,3
15934,10943,Speed,Medium,11,4
15935,345,Login,Medium,6,5
15936,4618,Login,Low,9,3
15937,13038,Technical,Low,8,3
15938,8317,Billing,Low,14,5
15939,10544,Speed,Medium,3,5
15940,11658,Technical,Medium,13,3
15941,5558,Speed,Low,20,2
15942,5351,Refund,Medium,19,4
15943,1768,Network,Medium,5,1
15944,9462,Login,Low,13,1
15945,5434,Network,High,9,1
15946,5828,Refund,Low,13,3
15947,13871,Network,Low,2,1
15948,1299,Speed,Medium,4,2
15949,10356,Speed,Low,11,1
15950,1325,Refund,Low,9,1
15951,12884,Network,Low,19,3
15952,9053,Login,Medium,7,4
15953,6305,Speed,Medium,15,3
15954,6341,Refund,High,5,1
15955,170,Billing,Medium,15,2
15956,3916,Billing,Medium,4,1
15957,3093,Billing,High,3,1
15958,11399,Refund,Medium,6,1
15959,10811,Refund,Low,6,1
15960,14178,Speed,High,6,2
15961,199,Network,Low,5,3
15962,8132,Speed,High,2,5
15963,8415,Refund,High,18,3
15964,11801,Billing,Low,6,1
15965,3609,Speed,Medium,10,3
15966,876,Login,Low,6,3
15967,12501,Billing,Medium,11,4
15968,3131,Refund,Low,13,1
15969,2323,Refund,Low,19,5
15970,10764,Refund,Low,19,2
15971,12534,Login,High,5,5
15972,13206,Refund,Medium,20,3
15973,7025,Refund,Low,4,3
15974,3028,Network,High,19,5
15975,1412,Login,High,13,4
15976,11648,Login,High,12,1
15977,10291,Refund,Low,5,2
15978,10002,Technical,Medium,5,4
15979,10415,Network,Low,10,5
15980,9366,Technical,Medium,16,1
15981,5098,Billing,Low,1,1
15982,1934,Network,Low,18,5
15983,1338,Technical,Low,2,2
15984,1406,Refund,Medium,8,1
15985,7871,Billing,Low,7,4
15986,12049,Technical,Medium,3,2
15987,10237,Login,Medium,1,4
15988,1120,Refund,Medium,8,1
15989,13555,Network,High,16,1
15990,12630,Speed,Medium,6,1
15991,14924,Login,High,5,3
15992,14814,Refund,High,5,3
15993,7975,Technical,Medium,4,2
15994,2619,Speed,High,10,5
15995,887,Refund,Low,11,5
15996,9600,Network,Low,8,5
15997,4038,Network,Low,11,3
15998,11119,Speed,High,1,4
15999,6784,Technical,Medium,6,3
16000,9420,Speed,Medium,16,5
16001,7473,Technical,Low,13,5
16002,7996,Technical,High,8,4
16003,10767,Login,High,4,3
16004,2353,Login,Medium,20,5
16005,8148,Speed,High,11,1
16006,14163,Technical,High,10,3
16007,13493,Speed,Low,4,5
16008,3921,Login,Low,5,5
16009,14480,Login,High,1,3
16010,12162,Technical,Low,14,5
16011,4424,Billing,High,7,1
16012,1763,Refund,Medium,14,4
16013,9069,Speed,Low,17,3
16014,13036,Technical,Low,7,2
16015,3694,Technical,Low,1,3
16016,9001,Speed,Low,18,5
16017,11130,Billing,Medium,1,4
16018,3434,Refund,Low,1,2
16019,557,Login,Low,3,5
16020,5700,Technical,High,13,3
16021,8784,Refund,High,3,4
16022,13894,Billing,Medium,19,3
16023,4792,Refund,Medium,1,2
16024,13431,Speed,Medium,7,2
16025,7028,Speed,High,9,4
16026,9572,Login,Medium,8,4
16027,7903,Network,Medium,8,4
16028,3480,Refund,Medium,18,1
16029,343,Speed,High,2,3
16030,845,Refund,High,9,5
16031,1177,Speed,Low,18,2
16032,13267,Billing,High,5,1
16033,9247,Refund,Medium,19,2
16034,9605,Network,Low,12,4
16035,344,Technical,Medium,13,2
16036,3844,Refund,Medium,7,1
16037,9053,Login,Medium,1,5
16038,1578,Network,Low,1,1
16039,3244,Technical,Low,5,4
16040,3700,Login,High,20,5
16041,4044,Login,Medium,6,2
16042,3563,Refund,Low,17,5
16043,4572,Speed,Medium,1,2
16044,9108,Speed,Medium,7,2
16045,11826,Speed,High,11,5
16046,6380,Login,High,18,2
16047,14072,Login,High,9,1
16048,7163,Technical,Medium,4,5
16049,13138,Login,High,2,2
16050,8387,Login,High,8,4
16051,14877,Network,Low,20,1
16052,7940,Billing,High,19,2
16053,3846,Login,Low,8,3
16054,4067,Speed,Medium,14,1
16055,13120,Login,High,13,2
16056,9821,Technical,Low,9,3
16057,11371,Refund,Low,7,5
16058,10405,Billing,High,15,4
16059,12940,Technical,High,13,2
16060,540,Technical,Low,5,3
16061,11541,Speed,Low,10,4
16062,4707,Login,High,15,5
16063,11569,Speed,Low,20,3
16064,11006,Login,High,6,2
16065,11025,Refund,Medium,2,3
16066,13027,Network,Medium,18,5
16067,12147,Technical,Medium,2,4
16068,14022,Speed,High,20,5
16069,10011,Network,Low,7,5
16070,14386,Login,High,16,4
16071,4631,Speed,Low,3,5
16072,10447,Billing,Medium,1,1
16073,9330,Refund,High,10,5
16074,8217,Technical,Low,4,4
16075,13504,Technical,Low,18,4
16076,4372,Network,Medium,18,2
16077,10775,Speed,Low,20,3
16078,4799,Speed,Low,3,5
16079,4915,Login,Medium,5,4
16080,13336,Speed,Low,4,4
16081,3560,Technical,Low,1,4
16082,4360,Billing,Medium,12,5
16083,14908,Login,High,18,3
16084,13796,Speed,High,16,3
16085,6170,Speed,Low,9,4
16086,14671,Speed,Low,5,1
16087,8361,Login,High,19,5
16088,3135,Login,Medium,4,2
16089,8783,Speed,High,14,1
16090,4979,Speed,High,16,4
16091,3965,Login,Medium,8,3
16092,6455,Network,Medium,19,1
16093,14319,Refund,Low,10,5
16094,5302,Login,Medium,5,2
16095,11795,Speed,Medium,15,3
16096,11845,Login,Low,1,1
16097,9556,Technical,Low,15,4
16098,1521,Billing,Low,11,5
16099,9113,Billing,High,7,1
16100,4862,Network,High,2,1
16101,11137,Speed,Medium,7,4
16102,7698,Network,Low,9,3
16103,6494,Login,Low,20,3
16104,2874,Speed,High,4,4
16105,10653,Login,High,20,1
16106,1222,Login,High,20,1
16107,10114,Refund,Medium,15,2
16108,3117,Technical,Low,6,3
16109,12671,Login,Low,7,4
16110,9758,Refund,Low,18,2
16111,2662,Login,High,12,3
16112,3505,Login,Low,18,1
16113,3800,Refund,Medium,14,1
16114,7523,Billing,Low,7,3
16115,4649,Refund,Medium,15,5
16116,9663,Speed,Medium,15,2
16117,4738,Speed,High,19,2
16118,945,Speed,High,5,3
16119,13405,Speed,High,2,1
16120,10001,Network,Low,14,4
16121,10703,Speed,Medium,18,2
16122,4546,Speed,High,17,4
16123,244,Refund,Medium,8,4
16124,989,Speed,High,4,2
16125,14737,Login,High,5,4
16126,2990,Network,Low,17,4
16127,4840,Speed,High,8,5
16128,12353,Refund,Medium,11,5
16129,7127,Technical,Low,1,3
16130,8596,Technical,High,8,5
16131,2678,Technical,Low,11,3
16132,7279,Login,Medium,17,3
16133,3477,Network,Low,8,4
16134,14315,Speed,High,3,1
16135,11672,Refund,Medium,2,3
16136,8017,Refund,Medium,15,5
16137,7370,Speed,Low,5,4
16138,91,Login,Medium,5,4
16139,14676,Network,High,16,4
16140,12127,Technical,Medium,7,5
16141,5756,Network,Medium,13,5
16142,14105,Login,Medium,1,2
16143,9256,Billing,Low,12,5
16144,11786,Billing,High,1,3
16145,8166,Speed,Low,4,5
16146,2949,Network,Low,19,1
16147,8752,Network,Medium,9,5
16148,12685,Login,High,10,1
16149,5313,Network,Medium,4,1
16150,1563,Technical,High,12,3
16151,3876,Speed,Medium,16,2
16152,10046,Refund,High,18,4
16153,1793,Billing,High,15,1
16154,11909,Billing,Medium,12,3
16155,2931,Technical,Medium,19,5
16156,279,Speed,Low,12,4
16157,3863,Login,Medium,4,5
16158,252,Login,Low,9,4
16159,10538,Refund,Low,17,4
16160,6401,Network,High,9,1
16161,13913,Billing,Medium,8,2
16162,1331,Network,Medium,20,2
16163,777,Billing,Medium,9,3
16164,9511,Speed,Medium,12,2
16165,13577,Login,Low,16,3
16166,7157,Billing,Low,3,2
16167,7074,Login,Medium,18,4
16168,13230,Login,Medium,2,3
16169,3405,Speed,High,18,1
16170,8309,Login,Medium,14,5
16171,3305,Technical,Medium,1,2
16172,10821,Billing,Low,14,1
16173,7108,Billing,Medium,16,1
16174,444,Billing,Medium,1,3
16175,1248,Billing,High,11,1
16176,2957,Login,High,12,3
16177,10379,Login,Low,19,2
16178,9336,Speed,High,7,5
16179,7003,Login,High,17,2
16180,3605,Login,High,18,2
16181,8108,Network,Low,18,3
16182,13865,Refund,Medium,7,2
16183,14943,Login,Medium,9,2
16184,7251,Technical,Low,16,4
16185,6552,Login,Low,13,5
16186,12496,Billing,Low,16,2
16187,7401,Network,High,6,2
16188,7918,Refund,Medium,1,5
16189,8268,Technical,Medium,12,1
16190,10156,Billing,Low,11,3
16191,1836,Network,High,18,2
16192,5524,Billing,Low,12,3
16193,12812,Billing,High,10,5
16194,11952,Billing,Low,18,2
16195,13253,Technical,Low,13,3
16196,7227,Network,High,15,3
16197,3423,Speed,Low,10,3
16198,7653,Network,Low,12,3
16199,6814,Billing,High,20,4
16200,9543,Speed,Low,9,1
16201,57,Billing,Low,12,4
16202,8881,Network,High,11,5
16203,447,Login,High,7,3
16204,6463,Billing,Low,16,2
16205,4543,Billing,High,4,4
16206,1944,Refund,High,2,4
16207,12354,Network,Low,19,5
16208,7433,Technical,High,2,5
16209,3198,Network,Medium,12,5
16210,4950,Login,High,15,1
16211,3415,Refund,High,10,2
16212,11449,Technical,Medium,1,3
16213,11236,Technical,Low,1,4
16214,7165,Login,Medium,5,1
16215,3455,Refund,High,18,3
16216,3400,Network,Low,3,5
16217,9152,Network,High,16,5
16218,14702,Speed,Low,4,3
16219,11503,Network,Low,14,1
16220,12403,Speed,High,5,2
16221,8767,Billing,Low,16,3
16222,36,Refund,Medium,17,2
16223,8583,Refund,High,10,3
16224,9567,Billing,High,18,5
16225,617,Billing,Low,9,4
16226,6856,Speed,Low,12,4
16227,12517,Speed,Medium,4,5
16228,13391,Login,High,1,3
16229,10109,Speed,Medium,17,5
16230,2647,Refund,Medium,2,3
16231,8080,Speed,Medium,3,4
16232,11820,Billing,High,19,5
16233,6390,Billing,High,17,5
16234,12243,Network,Medium,4,4
16235,3603,Speed,Medium,6,3
16236,1825,Billing,Medium,20,4
16237,2952,Speed,High,15,1
16238,11410,Technical,High,7,1
16239,8760,Login,Medium,6,2
16240,3692,Technical,Low,5,5
16241,4905,Technical,Medium,9,3
16242,10218,Speed,High,2,4
16243,4159,Speed,High,8,1
16244,4481,Refund,Medium,10,4
16245,12311,Speed,Low,18,2
16246,4465,Billing,Low,10,5
16247,6500,Technical,Low,17,5
16248,7592,Refund,High,11,1
16249,1339,Login,Low,3,3
16250,702,Speed,High,13,1
16251,9218,Refund,High,2,2
16252,5552,Network,Medium,1,2
16253,14110,Login,Medium,11,1
16254,6151,Login,Medium,20,4
16255,3605,Network,Medium,10,5
16256,258,Login,High,20,1
16257,9768,Login,Medium,3,3
16258,6182,Technical,High,4,4
16259,138,Login,Low,13,1
16260,968,Login,Low,4,1
16261,13978,Network,Low,15,2
16262,4946,Technical,Low,8,5
16263,6848,Billing,Medium,4,5
16264,11198,Refund,Medium,20,4
